Matériel;Jour_semaine;Ligne;Tranche_horaire;Fréquentation;Niveau_fréquentation
0;Dimanche;70;16:00;non ouvert;
0;Dimanche;157ex;23:00;non ouvert;
standard;Lundi-vendredi;91;08:30;faible;1.0
0;Dimanche;70;18:30;non ouvert;
0;Dimanche;KerLannex;08:00;non ouvert;
standard;Lundi-vendredi;91;11:00;non ouvert;
0;Dimanche;70;19:00;non ouvert;
0;Dimanche;KerLannex;11:30;non ouvert;
standard;Lundi-vendredi;91;12:00;non ouvert;
0;Dimanche;70;21:00;non ouvert;
0;Dimanche;KerLannex;13:30;non ouvert;
standard;Lundi-vendredi;91;13:30;faible;1.0
0;Dimanche;70;21:30;non ouvert;
0;Dimanche;KerLannex;15:30;non ouvert;
standard;Lundi-vendredi;91;15:00;faible;1.0
0;Dimanche;70;22:00;non ouvert;
0;Dimanche;KerLannex;19:00;non ouvert;
standard;Lundi-vendredi;91;16:30;faible;1.0
0;Dimanche;70;00:00;non ouvert;
0;Dimanche;159ex;10:30;non ouvert;
standard;Lundi-vendredi;91;17:00;moyenne;2.0
0;Dimanche;71;07:00;non ouvert;
0;Dimanche;159ex;12:30;non ouvert;
standard;Lundi-vendredi;91;18:00;haute;3.0
0;Dimanche;71;10:30;non ouvert;
0;Dimanche;159ex;19:30;non ouvert;
standard;Lundi-vendredi;91;23:00;non ouvert;
0;Dimanche;71;11:00;non ouvert;
0;Dimanche;161ex;06:00;non ouvert;
standard;Lundi-vendredi;91;23:30;non ouvert;
0;Dimanche;71;17:00;non ouvert;
0;Dimanche;161ex;06:30;non ouvert;
standard;Lundi-vendredi;91;00:00;non ouvert;
0;Dimanche;71;19:00;non ouvert;
0;Dimanche;161ex;07:30;non ouvert;
standard;Lundi-vendredi;91;00:30;non ouvert;
0;Dimanche;71;19:30;non ouvert;
0;Dimanche;161ex;11:30;non ouvert;
standard;Lundi-vendredi;94;07:00;non ouvert;
0;Dimanche;71;21:30;non ouvert;
0;Dimanche;161ex;12:30;non ouvert;
standard;Lundi-vendredi;94;09:00;faible;1.0
Standard;Dimanche;72;09:00;non ouvert;
0;Dimanche;161ex;14:00;non ouvert;
standard;Lundi-vendredi;94;11:00;faible;1.0
Standard;Dimanche;72;12:00;faible;1.0
0;Dimanche;161ex;18:30;non ouvert;
standard;Lundi-vendredi;94;11:30;faible;1.0
Standard;Dimanche;72;19:00;non ouvert;
0;Dimanche;161ex;19:30;non ouvert;
standard;Lundi-vendredi;94;14:00;faible;1.0
Standard;Dimanche;72;19:30;faible;1.0
0;Dimanche;161ex;21:00;non ouvert;
standard;Lundi-vendredi;94;15:00;faible;1.0
Standard;Dimanche;72;20:00;faible;1.0
0;Dimanche;161ex;22:30;non ouvert;
standard;Lundi-vendredi;94;16:00;non ouvert;
Standard;Dimanche;72;23:00;non ouvert;
0;Dimanche;161ex;00:30;non ouvert;
standard;Lundi-vendredi;94;17:30;non ouvert;
Standard;Dimanche;72;23:30;non ouvert;
0;Dimanche;164ex;07:30;non ouvert;
standard;Lundi-vendredi;94;20:00;faible;1.0
0;Dimanche;73;05:30;non ouvert;
0;Dimanche;164ex;09:00;non ouvert;
standard;Lundi-vendredi;150ex;05:30;non ouvert;
0;Dimanche;73;07:30;non ouvert;
0;Dimanche;164ex;09:30;non ouvert;
standard;Lundi-vendredi;150ex;06:00;non ouvert;
0;Dimanche;73;08:00;non ouvert;
0;Dimanche;164ex;15:30;non ouvert;
standard;Lundi-vendredi;150ex;08:00;moyenne;2.0
0;Dimanche;73;12:00;non ouvert;
0;Dimanche;164ex;18:00;non ouvert;
standard;Lundi-vendredi;150ex;11:30;non ouvert;
0;Dimanche;73;15:30;non ouvert;
0;Dimanche;164ex;21:00;non ouvert;
standard;Lundi-vendredi;150ex;14:00;non ouvert;
0;Dimanche;73;16:30;non ouvert;
0;Dimanche;165ex;06:00;non ouvert;
standard;Lundi-vendredi;150ex;17:00;faible;1.0
0;Dimanche;73;19:30;non ouvert;
0;Dimanche;165ex;14:00;non ouvert;
standard;Lundi-vendredi;150ex;18:30;faible;1.0
0;Dimanche;74;05:00;non ouvert;
0;Dimanche;165ex;19:00;non ouvert;
standard;Lundi-vendredi;150ex;21:00;non ouvert;
0;Dimanche;74;08:00;non ouvert;
0;Dimanche;165ex;20:00;non ouvert;
standard;Lundi-vendredi;150ex;21:30;non ouvert;
0;Dimanche;74;12:30;non ouvert;
0;Dimanche;165ex;21:30;non ouvert;
standard;Lundi-vendredi;151ex;09:00;non ouvert;
0;Dimanche;74;13:00;non ouvert;
0;Dimanche;165ex;00:30;non ouvert;
standard;Lundi-vendredi;151ex;10:30;non ouvert;
0;Dimanche;74;15:00;non ouvert;
0;Dimanche;167ex;08:00;non ouvert;
standard;Lundi-vendredi;151ex;11:30;non ouvert;
0;Dimanche;74;16:00;non ouvert;
0;Dimanche;167ex;08:30;non ouvert;
standard;Lundi-vendredi;151ex;12:30;non ouvert;
0;Dimanche;74;20:30;non ouvert;
0;Dimanche;167ex;09:00;non ouvert;
standard;Lundi-vendredi;151ex;18:30;faible;1.0
0;Dimanche;74;23:30;non ouvert;
0;Dimanche;167ex;10:30;non ouvert;
standard;Lundi-vendredi;151ex;22:00;non ouvert;
0;Dimanche;74;00:00;non ouvert;
0;Dimanche;167ex;13:30;non ouvert;
standard;Lundi-vendredi;152ex;15:30;non ouvert;
0;Dimanche;75;08:30;non ouvert;
0;Dimanche;167ex;17:30;non ouvert;
standard;Lundi-vendredi;152ex;16:00;faible;1.0
0;Dimanche;75;09:00;non ouvert;
0;Dimanche;167ex;18:00;non ouvert;
standard;Lundi-vendredi;152ex;16:30;faible;1.0
0;Dimanche;75;13:00;non ouvert;
0;Dimanche;167ex;19:00;non ouvert;
standard;Lundi-vendredi;152ex;18:00;moyenne;2.0
0;Dimanche;75;15:00;non ouvert;
0;Dimanche;167ex;22:00;non ouvert;
standard;Lundi-vendredi;152ex;20:00;non ouvert;
0;Dimanche;75;15:30;non ouvert;
0;Dimanche;167ex;00:30;non ouvert;
standard;Lundi-vendredi;152ex;21:30;non ouvert;
0;Dimanche;75;21:30;non ouvert;
0;Dimanche;168ex;05:00;non ouvert;
standard;Lundi-vendredi;152ex;23:00;non ouvert;
0;Dimanche;75;22:30;non ouvert;
0;Dimanche;168ex;10:30;non ouvert;
standard;Lundi-vendredi;152ex;00:00;non ouvert;
0;Dimanche;75;23:00;non ouvert;
0;Dimanche;168ex;13:30;non ouvert;
standard;Lundi-vendredi;153ex;10:00;non ouvert;
0;Dimanche;76;06:30;non ouvert;
0;Dimanche;168ex;15:00;non ouvert;
standard;Lundi-vendredi;153ex;12:30;non ouvert;
0;Dimanche;76;09:00;non ouvert;
0;Dimanche;168ex;17:00;non ouvert;
standard;Lundi-vendredi;153ex;13:00;non ouvert;
0;Dimanche;76;09:30;non ouvert;
0;Dimanche;168ex;18:30;non ouvert;
standard;Lundi-vendredi;153ex;14:00;non ouvert;
0;Dimanche;76;10:00;non ouvert;
0;Dimanche;168ex;21:30;non ouvert;
standard;Lundi-vendredi;153ex;15:00;non ouvert;
0;Dimanche;76;12:00;non ouvert;
0;Dimanche;168ex;00:00;non ouvert;
standard;Lundi-vendredi;153ex;22:30;non ouvert;
0;Dimanche;76;12:30;non ouvert;
0;Dimanche;172ex;07:30;non ouvert;
standard;Lundi-vendredi;153ex;00:00;non ouvert;
0;Dimanche;76;13:00;non ouvert;
0;Dimanche;172ex;14:30;non ouvert;
standard;Lundi-vendredi;154ex;05:00;non ouvert;
0;Dimanche;76;18:30;non ouvert;
0;Dimanche;172ex;18:30;non ouvert;
standard;Lundi-vendredi;154ex;08:30;faible;1.0
0;Dimanche;76;19:30;non ouvert;
0;Dimanche;172ex;20:30;non ouvert;
standard;Lundi-vendredi;154ex;09:30;non ouvert;
0;Dimanche;76;20:30;non ouvert;
0;Dimanche;172ex;22:30;non ouvert;
standard;Lundi-vendredi;154ex;19:00;non ouvert;
Standard;Dimanche;77;05:30;non ouvert;
0;Dimanche;173ex;07:30;non ouvert;
standard;Lundi-vendredi;154ex;20:30;non ouvert;
Standard;Dimanche;77;06:00;non ouvert;
0;Dimanche;173ex;09:00;non ouvert;
standard;Lundi-vendredi;154ex;23:00;non ouvert;
Standard;Dimanche;77;07:30;non ouvert;
0;Dimanche;173ex;09:30;non ouvert;
standard;Lundi-vendredi;155ex;09:30;non ouvert;
Standard;Dimanche;77;08:30;non ouvert;
0;Dimanche;173ex;16:00;non ouvert;
standard;Lundi-vendredi;155ex;16:00;moyenne;2.0
Standard;Dimanche;77;10:30;non ouvert;
0;Dimanche;173ex;18:30;non ouvert;
standard;Lundi-vendredi;155ex;20:00;non ouvert;
Standard;Dimanche;77;11:00;faible;1.0
0;Dimanche;173ex;20:00;non ouvert;
standard;Lundi-vendredi;155ex;21:00;non ouvert;
Standard;Dimanche;77;16:30;faible;1.0
0;Dimanche;173ex;22:00;non ouvert;
standard;Lundi-vendredi;155ex;00:00;non ouvert;
Standard;Dimanche;77;19:00;faible;1.0
standard;Lundi-vendredi;156ex;05:00;non ouvert;
Standard;Dimanche;77;23:00;non ouvert;
standard;Lundi-vendredi;156ex;08:00;faible;1.0
0;Dimanche;78;05:00;non ouvert;
standard;Lundi-vendredi;156ex;09:00;non ouvert;
0;Dimanche;78;06:30;non ouvert;
standard;Lundi-vendredi;156ex;09:30;non ouvert;
0;Dimanche;78;07:00;non ouvert;
standard;Lundi-vendredi;156ex;13:00;non ouvert;
0;Dimanche;78;09:30;non ouvert;
standard;Lundi-vendredi;156ex;15:00;non ouvert;
0;Dimanche;78;12:00;non ouvert;
standard;Lundi-vendredi;156ex;20:30;non ouvert;
0;Dimanche;78;12:30;non ouvert;
standard;Lundi-vendredi;156ex;23:30;non ouvert;
0;Dimanche;78;13:00;non ouvert;
standard;Lundi-vendredi;156ex;00:30;non ouvert;
0;Dimanche;78;16:00;non ouvert;
standard;Lundi-vendredi;157ex;06:00;non ouvert;
0;Dimanche;78;16:30;non ouvert;
standard;Lundi-vendredi;157ex;07:30;faible;1.0
0;Dimanche;78;19:30;non ouvert;
standard;Lundi-vendredi;157ex;09:30;non ouvert;
0;Dimanche;78;22:30;non ouvert;
standard;Lundi-vendredi;157ex;11:00;non ouvert;
0;Dimanche;78;00:00;non ouvert;
Articulés;Lundi-vendredi;KerLannex;10:30;non ouvert;
0;Dimanche;79;05:30;non ouvert;
Articulés;Lundi-vendredi;KerLannex;12:30;non ouvert;
0;Dimanche;79;06:00;non ouvert;
Articulés;Lundi-vendredi;KerLannex;15:00;non ouvert;
0;Dimanche;79;06:30;non ouvert;
Articulés;Lundi-vendredi;KerLannex;16:00;faible;1.0
0;Dimanche;79;07:00;non ouvert;
Articulés;Lundi-vendredi;KerLannex;18:00;haute;3.0
0;Dimanche;79;09:30;non ouvert;
Articulés;Lundi-vendredi;KerLannex;19:00;non ouvert;
0;Dimanche;79;14:30;non ouvert;
Articulés;Lundi-vendredi;KerLannex;19:30;non ouvert;
0;Dimanche;79;16:30;non ouvert;
Articulés;Lundi-vendredi;KerLannex;00:00;non ouvert;
0;Dimanche;79;19:30;non ouvert;
standard;Lundi-vendredi;159ex;05:00;non ouvert;
0;Dimanche;79;20:30;non ouvert;
standard;Lundi-vendredi;159ex;06:00;non ouvert;
0;Dimanche;79;00:00;non ouvert;
standard;Lundi-vendredi;159ex;07:30;faible;1.0
0;Dimanche;80;05:00;non ouvert;
standard;Lundi-vendredi;159ex;08:30;faible;1.0
0;Dimanche;80;07:00;non ouvert;
standard;Lundi-vendredi;159ex;13:00;non ouvert;
0;Dimanche;80;08:00;non ouvert;
standard;Lundi-vendredi;159ex;17:30;faible;1.0
0;Dimanche;80;08:30;non ouvert;
standard;Lundi-vendredi;159ex;19:00;non ouvert;
0;Dimanche;80;10:00;non ouvert;
standard;Lundi-vendredi;159ex;20:30;non ouvert;
0;Dimanche;80;11:00;non ouvert;
standard;Lundi-vendredi;159ex;22:00;non ouvert;
0;Dimanche;80;13:30;non ouvert;
standard;Lundi-vendredi;159ex;22:30;non ouvert;
0;Dimanche;80;16:00;non ouvert;
standard;Lundi-vendredi;159ex;00:00;non ouvert;
0;Dimanche;80;19:00;non ouvert;
Articulés;Lundi-vendredi;161ex;05:30;non ouvert;
Standard;Dimanche;81;07:30;non ouvert;
Articulés;Lundi-vendredi;161ex;06:30;non ouvert;
Standard;Dimanche;81;09:00;non ouvert;
Articulés;Lundi-vendredi;161ex;07:30;faible;1.0
Standard;Dimanche;81;10:30;non ouvert;
Articulés;Lundi-vendredi;161ex;15:30;faible;1.0
Standard;Dimanche;81;11:00;non ouvert;
Articulés;Lundi-vendredi;161ex;18:30;faible;1.0
Standard;Dimanche;81;13:30;faible;1.0
Articulés;Lundi-vendredi;161ex;19:00;non ouvert;
Standard;Dimanche;81;14:30;faible;1.0
Articulés;Lundi-vendredi;161ex;20:00;non ouvert;
Standard;Dimanche;81;16:30;faible;1.0
Articulés;Lundi-vendredi;161ex;21:30;non ouvert;
Standard;Dimanche;81;20:00;faible;1.0
Articulés;Lundi-vendredi;161ex;22:00;non ouvert;
Standard;Dimanche;81;22:30;non ouvert;
standard;Lundi-vendredi;164ex;05:00;non ouvert;
Standard;Dimanche;81;00:00;non ouvert;
standard;Lundi-vendredi;164ex;06:00;non ouvert;
Standard;Dimanche;82;07:30;non ouvert;
standard;Lundi-vendredi;164ex;08:00;faible;1.0
Standard;Dimanche;82;11:00;non ouvert;
standard;Lundi-vendredi;164ex;09:00;non ouvert;
Standard;Dimanche;82;12:00;non ouvert;
standard;Lundi-vendredi;164ex;09:30;non ouvert;
Standard;Dimanche;82;15:00;non ouvert;
standard;Lundi-vendredi;164ex;18:00;faible;1.0
Standard;Dimanche;82;15:30;non ouvert;
standard;Lundi-vendredi;164ex;19:00;non ouvert;
Standard;Dimanche;82;16:30;non ouvert;
standard;Lundi-vendredi;165ex;13:30;non ouvert;
Standard;Dimanche;82;18:00;non ouvert;
standard;Lundi-vendredi;165ex;14:30;non ouvert;
Standard;Dimanche;82;21:00;non ouvert;
standard;Lundi-vendredi;165ex;20:30;non ouvert;
Standard;Dimanche;82;23:30;non ouvert;
standard;Lundi-vendredi;165ex;21:00;non ouvert;
Standard;Dimanche;82;00:00;non ouvert;
standard;Lundi-vendredi;165ex;21:30;non ouvert;
0;Dimanche;90;05:00;non ouvert;
standard;Lundi-vendredi;165ex;22:30;non ouvert;
0;Dimanche;90;07:00;non ouvert;
standard;Lundi-vendredi;165ex;00:30;non ouvert;
0;Dimanche;90;07:30;non ouvert;
standard;Lundi-vendredi;167ex;08:30;faible;1.0
0;Dimanche;90;09:00;non ouvert;
standard;Lundi-vendredi;167ex;10:00;non ouvert;
0;Dimanche;90;12:00;non ouvert;
standard;Lundi-vendredi;167ex;10:30;non ouvert;
0;Dimanche;90;13:00;non ouvert;
standard;Lundi-vendredi;167ex;14:30;non ouvert;
0;Dimanche;90;15:00;non ouvert;
standard;Lundi-vendredi;167ex;23:00;non ouvert;
0;Dimanche;90;15:30;non ouvert;
standard;Lundi-vendredi;167ex;00:00;non ouvert;
0;Dimanche;91;06:30;non ouvert;
standard;Lundi-vendredi;167ex;00:30;non ouvert;
0;Dimanche;91;07:30;non ouvert;
standard;Lundi-vendredi;168ex;11:00;non ouvert;
0;Dimanche;91;12:30;non ouvert;
standard;Lundi-vendredi;168ex;12:00;non ouvert;
0;Dimanche;91;15:00;non ouvert;
standard;Lundi-vendredi;168ex;13:00;non ouvert;
0;Dimanche;91;15:30;non ouvert;
standard;Lundi-vendredi;168ex;16:00;non ouvert;
0;Dimanche;91;16:30;non ouvert;
standard;Lundi-vendredi;168ex;16:30;non ouvert;
0;Dimanche;91;17:00;non ouvert;
standard;Lundi-vendredi;168ex;18:00;faible;1.0
0;Dimanche;91;20:00;non ouvert;
standard;Lundi-vendredi;168ex;19:00;non ouvert;
0;Dimanche;91;20:30;non ouvert;
standard;Lundi-vendredi;168ex;20:30;non ouvert;
0;Dimanche;91;21:30;non ouvert;
standard;Lundi-vendredi;168ex;21:00;non ouvert;
Standard;Dimanche;94;09:30;non ouvert;
standard;Lundi-vendredi;168ex;22:00;non ouvert;
Standard;Dimanche;94;12:00;faible;1.0
standard;Lundi-vendredi;172ex;09:30;non ouvert;
Standard;Dimanche;94;15:30;non ouvert;
standard;Lundi-vendredi;172ex;10:30;non ouvert;
Standard;Dimanche;94;16:00;non ouvert;
standard;Lundi-vendredi;172ex;11:00;non ouvert;
Standard;Dimanche;94;17:30;faible;1.0
standard;Lundi-vendredi;172ex;11:30;non ouvert;
Standard;Dimanche;94;18:00;non ouvert;
standard;Lundi-vendredi;172ex;15:30;non ouvert;
Standard;Dimanche;94;19:00;faible;1.0
standard;Lundi-vendredi;172ex;16:30;faible;1.0
Standard;Dimanche;94;19:30;faible;1.0
standard;Lundi-vendredi;172ex;17:00;faible;1.0
Standard;Dimanche;94;22:00;non ouvert;
standard;Lundi-vendredi;172ex;00:00;non ouvert;
Standard;Dimanche;94;23:00;non ouvert;
standard;Lundi-vendredi;173ex;05:00;non ouvert;
0;Dimanche;150ex;07:30;non ouvert;
standard;Lundi-vendredi;173ex;06:00;non ouvert;
0;Dimanche;150ex;19:00;non ouvert;
standard;Lundi-vendredi;173ex;10:00;non ouvert;
0;Dimanche;150ex;20:30;non ouvert;
standard;Lundi-vendredi;173ex;12:30;non ouvert;
0;Dimanche;150ex;21:30;non ouvert;
standard;Lundi-vendredi;173ex;17:00;faible;1.0
0;Dimanche;151ex;05:30;non ouvert;
Métro;Samedi;Ligne a;07:30;faible;1.0
0;Dimanche;151ex;12:30;non ouvert;
Métro;Samedi;Ligne a;15:00;faible;1.0
0;Dimanche;151ex;13:00;non ouvert;
Métro;Samedi;Ligne a;22:30;faible;1.0
0;Dimanche;151ex;15:30;non ouvert;
Métro;Samedi;Ligne a;23:30;faible;1.0
0;Dimanche;151ex;16:30;non ouvert;
Articulés;Samedi;C1;05:30;non ouvert;
0;Dimanche;151ex;17:00;non ouvert;
Articulés;Samedi;C1;09:30;faible;1.0
0;Dimanche;151ex;21:30;non ouvert;
Articulés;Samedi;C1;10:30;faible;1.0
0;Dimanche;152ex;05:30;non ouvert;
Articulés;Samedi;C1;11:00;haute;3.0
0;Dimanche;152ex;08:00;non ouvert;
Articulés;Samedi;C1;12:30;moyenne;2.0
0;Dimanche;152ex;09:00;non ouvert;
Articulés;Samedi;C1;14:00;haute;3.0
0;Dimanche;152ex;10:00;non ouvert;
Articulés;Samedi;C1;14:30;moyenne;2.0
0;Dimanche;152ex;10:30;non ouvert;
Articulés;Samedi;C1;16:00;haute;3.0
0;Dimanche;152ex;11:00;non ouvert;
Articulés;Samedi;C1;16:30;moyenne;2.0
0;Dimanche;152ex;15:30;non ouvert;
Articulés;Samedi;C1;18:00;haute;3.0
0;Dimanche;152ex;18:30;non ouvert;
Articulés;Samedi;C1;18:30;moyenne;2.0
0;Dimanche;153ex;12:00;non ouvert;
Articulés;Samedi;C1;21:00;faible;1.0
0;Dimanche;153ex;14:00;non ouvert;
Articulés;Samedi;C1;22:30;faible;1.0
0;Dimanche;153ex;14:30;non ouvert;
Articulés;Samedi;C1;00:00;non ouvert;
0;Dimanche;153ex;17:00;non ouvert;
Articulés;Samedi;C2;05:00;non ouvert;
0;Dimanche;153ex;17:30;non ouvert;
Articulés;Samedi;C2;07:00;faible;1.0
0;Dimanche;153ex;23:30;non ouvert;
Articulés;Samedi;C2;16:30;moyenne;2.0
0;Dimanche;153ex;00:00;non ouvert;
Articulés;Samedi;C2;20:30;faible;1.0
0;Dimanche;154ex;06:00;non ouvert;
Articulés;Samedi;C2;22:30;faible;1.0
0;Dimanche;154ex;06:30;non ouvert;
Articulés;Samedi;C3;05:30;faible;1.0
0;Dimanche;154ex;07:30;non ouvert;
Articulés;Samedi;C3;06:00;faible;1.0
0;Dimanche;154ex;08:00;non ouvert;
Articulés;Samedi;C3;09:30;moyenne;2.0
0;Dimanche;154ex;08:30;non ouvert;
Articulés;Samedi;C3;10:00;faible;1.0
0;Dimanche;154ex;17:30;non ouvert;
Articulés;Samedi;C3;14:00;faible;1.0
0;Dimanche;154ex;22:00;non ouvert;
Articulés;Samedi;C3;18:30;moyenne;2.0
0;Dimanche;154ex;22:30;non ouvert;
Articulés;Samedi;C3;21:00;faible;1.0
0;Dimanche;154ex;23:30;non ouvert;
Articulés;Samedi;C3;23:30;faible;1.0
0;Dimanche;155ex;06:00;non ouvert;
Articulés;Samedi;C3;00:30;non ouvert;
0;Dimanche;155ex;12:30;non ouvert;
Articulés;Samedi;C4;05:30;non ouvert;
0;Dimanche;155ex;13:00;non ouvert;
Articulés;Samedi;C4;12:00;faible;1.0
0;Dimanche;155ex;13:30;non ouvert;
Articulés;Samedi;C4;12:30;moyenne;2.0
0;Dimanche;155ex;19:30;non ouvert;
Articulés;Samedi;C4;19:30;faible;1.0
0;Dimanche;155ex;20:00;non ouvert;
Articulés;Samedi;C4;23:00;faible;1.0
0;Dimanche;155ex;21:30;non ouvert;
Articulés;Samedi;C5;06:00;faible;1.0
0;Dimanche;155ex;22:00;non ouvert;
Articulés;Samedi;C5;07:00;faible;1.0
0;Dimanche;155ex;22:30;non ouvert;
Articulés;Samedi;C5;11:00;faible;1.0
0;Dimanche;155ex;00:30;non ouvert;
Articulés;Samedi;C5;14:30;moyenne;2.0
0;Dimanche;156ex;06:00;non ouvert;
Articulés;Samedi;C5;15:00;faible;1.0
0;Dimanche;156ex;12:30;non ouvert;
Articulés;Samedi;C5;17:30;faible;1.0
0;Dimanche;156ex;16:00;non ouvert;
Articulés;Samedi;C5;19:00;faible;1.0
0;Dimanche;156ex;16:30;non ouvert;
Articulés;Samedi;C5;21:00;faible;1.0
0;Dimanche;156ex;19:30;non ouvert;
Articulés;Samedi;C6;05:00;non ouvert;
0;Dimanche;156ex;21:30;non ouvert;
Articulés;Samedi;C6;08:00;faible;1.0
0;Dimanche;157ex;08:00;non ouvert;
Articulés;Samedi;C6;08:30;faible;1.0
0;Dimanche;157ex;12:30;non ouvert;
Articulés;Samedi;C6;09:00;faible;1.0
0;Dimanche;157ex;13:30;non ouvert;
Articulés;Samedi;C6;11:30;faible;1.0
0;Dimanche;157ex;15:00;non ouvert;
Articulés;Samedi;C6;14:00;faible;1.0
0;Dimanche;157ex;15:30;non ouvert;
Articulés;Samedi;C6;19:00;faible;1.0
0;Dimanche;157ex;16:30;non ouvert;
Articulés;Samedi;C6;21:00;faible;1.0
0;Dimanche;157ex;18:00;non ouvert;
Articulés;Samedi;9;09:30;moyenne;2.0
0;Dimanche;157ex;18:30;non ouvert;
Articulés;Samedi;9;10:30;moyenne;2.0
0;Dimanche;157ex;19:00;non ouvert;
Articulés;Samedi;9;12:00;moyenne;2.0
0;Dimanche;157ex;19:30;non ouvert;
Articulés;Samedi;9;12:30;moyenne;2.0
0;Dimanche;157ex;20:00;non ouvert;
Articulés;Samedi;9;14:00;faible;1.0
0;Dimanche;157ex;21:30;non ouvert;
Articulés;Samedi;9;14:30;faible;1.0
0;Dimanche;157ex;22:00;non ouvert;
Articulés;Samedi;9;20:00;faible;1.0
0;Dimanche;157ex;22:30;non ouvert;
Standard;Samedi;11;07:30;faible;1.0
0;Dimanche;157ex;00:30;non ouvert;
Standard;Samedi;11;10:00;faible;1.0
0;Dimanche;KerLannex;05:00;non ouvert;
Standard;Samedi;11;10:30;faible;1.0
0;Dimanche;KerLannex;06:30;non ouvert;
Standard;Samedi;11;11:30;faible;1.0
0;Dimanche;KerLannex;07:30;non ouvert;
Standard;Samedi;11;12:30;faible;1.0
0;Dimanche;KerLannex;10:30;non ouvert;
Standard;Samedi;11;13:00;faible;1.0
0;Dimanche;KerLannex;12:30;non ouvert;
Standard;Samedi;11;13:30;faible;1.0
0;Dimanche;KerLannex;14:00;non ouvert;
Standard;Samedi;11;22:00;faible;1.0
0;Dimanche;KerLannex;16:00;non ouvert;
Standard;Samedi;11;23:30;non ouvert;
0;Dimanche;KerLannex;16:30;non ouvert;
Standard;Samedi;12;05:30;non ouvert;
0;Dimanche;KerLannex;17:00;non ouvert;
Standard;Samedi;12;08:00;non ouvert;
0;Dimanche;KerLannex;18:00;non ouvert;
Standard;Samedi;12;09:30;non ouvert;
0;Dimanche;KerLannex;20:00;non ouvert;
Standard;Samedi;12;15:30;non ouvert;
0;Dimanche;KerLannex;22:00;non ouvert;
Standard;Samedi;12;18:30;non ouvert;
0;Dimanche;KerLannex;23:00;non ouvert;
Standard;Samedi;12;20:00;non ouvert;
0;Dimanche;KerLannex;00:00;non ouvert;
Standard;Samedi;12;22:30;non ouvert;
0;Dimanche;159ex;06:30;non ouvert;
Standard;Samedi;12;23:00;non ouvert;
0;Dimanche;159ex;11:00;non ouvert;
Standard;Samedi;13;05:30;non ouvert;
0;Dimanche;159ex;14:30;non ouvert;
Standard;Samedi;13;08:30;non ouvert;
0;Dimanche;159ex;15:30;non ouvert;
Standard;Samedi;13;10:30;non ouvert;
0;Dimanche;159ex;20:00;non ouvert;
Standard;Samedi;13;16:30;non ouvert;
0;Dimanche;159ex;21:30;non ouvert;
Standard;Samedi;13;17:30;non ouvert;
0;Dimanche;159ex;00:00;non ouvert;
Standard;Samedi;13;19:00;non ouvert;
0;Dimanche;161ex;07:00;non ouvert;
Standard;Samedi;13;20:00;non ouvert;
0;Dimanche;161ex;09:00;non ouvert;
Standard;Samedi;13;20:30;non ouvert;
0;Dimanche;161ex;12:00;non ouvert;
Standard;Samedi;13;22:00;non ouvert;
0;Dimanche;161ex;18:00;non ouvert;
Standard;Samedi;14;07:00;non ouvert;
0;Dimanche;161ex;19:00;non ouvert;
Standard;Samedi;14;09:00;non ouvert;
0;Dimanche;161ex;20:30;non ouvert;
Standard;Samedi;14;10:00;non ouvert;
0;Dimanche;161ex;00:00;non ouvert;
Standard;Samedi;14;13:00;non ouvert;
0;Dimanche;164ex;11:00;non ouvert;
Standard;Samedi;14;14:00;non ouvert;
0;Dimanche;164ex;11:30;non ouvert;
Standard;Samedi;14;16:30;non ouvert;
0;Dimanche;164ex;16:00;non ouvert;
Standard;Samedi;14;20:30;non ouvert;
0;Dimanche;164ex;17:00;non ouvert;
Standard;Samedi;14;21:30;non ouvert;
0;Dimanche;164ex;17:30;non ouvert;
Standard;Samedi;31;06:30;non ouvert;
0;Dimanche;164ex;19:30;non ouvert;
Standard;Samedi;31;11:00;faible;1.0
0;Dimanche;165ex;05:00;non ouvert;
Standard;Samedi;31;12:00;faible;1.0
0;Dimanche;165ex;08:00;non ouvert;
Standard;Samedi;31;18:00;faible;1.0
0;Dimanche;165ex;08:30;non ouvert;
Standard;Samedi;31;18:30;faible;1.0
0;Dimanche;165ex;09:00;non ouvert;
Standard;Samedi;31;19:00;faible;1.0
0;Dimanche;165ex;10:30;non ouvert;
Standard;Samedi;31;20:00;non ouvert;
0;Dimanche;165ex;15:30;non ouvert;
Standard;Samedi;31;21:00;non ouvert;
0;Dimanche;165ex;18:00;non ouvert;
Standard;Samedi;31;22:00;non ouvert;
0;Dimanche;165ex;18:30;non ouvert;
0;Samedi;32;09:30;non ouvert;
0;Dimanche;165ex;19:30;non ouvert;
0;Samedi;32;11:00;non ouvert;
0;Dimanche;165ex;23:00;non ouvert;
0;Samedi;32;18:00;non ouvert;
0;Dimanche;165ex;23:30;non ouvert;
0;Samedi;32;20:00;non ouvert;
0;Dimanche;167ex;07:30;non ouvert;
0;Samedi;32;21:00;non ouvert;
0;Dimanche;167ex;11:30;non ouvert;
0;Samedi;32;22:30;non ouvert;
0;Dimanche;167ex;12:30;non ouvert;
0;Samedi;32;00:00;non ouvert;
0;Dimanche;167ex;20:00;non ouvert;
0;Samedi;34;08:00;non ouvert;
0;Dimanche;167ex;20:30;non ouvert;
0;Samedi;34;09:30;non ouvert;
